PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,Individual ,tickets_sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
A,A12,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A12,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A12,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A12,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A15,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A15,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A15,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,4,6,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,A15,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A15,SRO,8,8,44309,0,0,0,0,0,0,0,0,0,0
A,A16,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A16,2,4,6,44309,0,0,0,0,0,0,0,0,0,0
A,A16,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A16,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A16,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A16,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A17,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A17,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A17,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A17,2,6,7,44309,0,0,0,0,0,0,0,0,0,0
A,A17,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,2,4,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A17,SRO,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A18,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A18,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A18,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A18,2,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,A18,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A18,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A18,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A18,SRO,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A19,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A19,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A19,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A19,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A19,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A20,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A20,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A20,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A20,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A20,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A20,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A20,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A20,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A20,SRO,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A21,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A21,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A21,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A21,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A21,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A21,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A21,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A21,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A21,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A21,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A21,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A21,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A22,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A22,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A22,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A22,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A22,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A22,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A22,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A22,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A22,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A22,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A24,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A24,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A24,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A24,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A24,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A24,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A24,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A24,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A24,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A24,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A26,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A26,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A26,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A26,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A27,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A27,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A27,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A27,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A27,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A27,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A28,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A28,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A28,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A28,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A29,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A29,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A29,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A29,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A29,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A29,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A29,SRO,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A30,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A30,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A30,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A30,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A30,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A30,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A30,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A30,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A30,SRO,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A31,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A31,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A31,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A32,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A32,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A32,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A32,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A33,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A33,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A33,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A33,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A33,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A33,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A34,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A34,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A34,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A34,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A35,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A35,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A35,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A35,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A35,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A35,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A35,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A36,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A36,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A36,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A36,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A36,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A36,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A36,SRO,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A37,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A37,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A37,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A37,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A37,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A37,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A37,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A37,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A37,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A37,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A37,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A37,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A38,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A38,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A38,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A38,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A38,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A38,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A38,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A38,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A38,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A40,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A40,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A40,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A40,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A40,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A40,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A40,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A40,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A40,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A42,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A42,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A42,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A42,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A42,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A42,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A42,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A44,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A44,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A44,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A44,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A44,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A46,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A46,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A46,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A46,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A46,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A46,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A46,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A46,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A47,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A47,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A47,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A47,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A47,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A47,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A47,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A47,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A48,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A48,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A49,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A49,1,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A49,1,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A49,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A49,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A49,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A49,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,A49,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A49,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A49,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A49,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A49,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A49,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A50,1,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A50,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A50,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A50,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A50,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,BS,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A50,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A50,SRO,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A51,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A51,2,4,6,44309,0,0,0,0,0,0,0,0,0,0
A,A51,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A51,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A52,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A52,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A52,2,4,6,44309,0,0,0,0,0,0,0,0,0,0
A,A52,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A52,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A52,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A52,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A52,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,9,9,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,9,10,44309,0,0,0,0,0,0,0,0,0,0
A,A53,1,10,10,44309,0,0,0,0,0,0,0,0,0,0
A,A53,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A53,2,7,8,44309,0,0,0,0,0,0,0,0,0,0
A,A53,2,11,12,44309,0,0,0,0,0,0,0,0,0,0
A,A53,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A53,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A53,BS,10,12,44309,0,0,0,0,0,0,0,0,0,0
A,A53,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A53,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A53,SRO,1,6,44309,0,0,0,0,0,0,0,0,0,0
A,A53,SRO,2,6,44309,0,0,0,0,0,0,0,0,0,0
A,A53,SRO,3,6,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A54,2,4,6,44309,0,0,0,0,0,0,0,0,0,0
A,A54,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A54,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A54,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A54,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A54,SRO,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A54,SRO,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A56,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A56,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A56,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A56,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A56,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A56,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A56,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A56,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A57,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A57,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A57,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A57,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A57,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A57,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A57,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A57,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A57,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A57,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A58,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A58,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A58,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A58,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A58,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A59,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A59,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A59,2,4,5,44309,0,0,0,0,0,0,0,0,0,0
A,A59,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A59,3,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A59,3,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A59,3,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A59,3,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A59,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A59,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A60,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A60,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A60,3,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A60,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A60,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,1,3,44309,0,0,0,0,0,0,0,0,0,0
