PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,tickets_sold,Total Sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
8,VIP25,5,13,16,5/4/2021 5:01,72,0,0,0,72,42410,0,0,0,0
8,VIP25,5,16,16,5/4/2021 5:01,1,0,0,0,1,864,0,0,0,0
9,6,11,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
9,7,10,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,575
9,7,10,1,2,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,9161
9,7,10,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,575
9,7,10,8,9,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,3228
9,7,10,8,11,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,4260
9,7,10,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,25
9,7,10,10,11,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1990
9,7,10,17,17,5/4/2021 5:01,1,0,0,0,1,1323,0,0,0,0
9,7,10,17,18,5/4/2021 5:01,12,0,0,4,16,4956,0,0,0,5300
9,7,10,18,18,5/4/2021 5:01,1,0,0,0,1,1323,0,0,0,0
9,8,16,13,14,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1640
9,8,16,15,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1640
9,9,9,1,2,5/4/2021 5:01,0,0,14,6,20,0,0,11463,0,5316
9,9,9,8,11,5/4/2021 5:01,0,0,0,40,40,0,0,0,0,28305
9,9,9,15,16,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
9,9,9,17,18,5/4/2021 5:01,0,0,10,0,10,0,0,11166,0,0
9,10,11,7,8,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1100
9,23,1,1,2,5/4/2021 5:01,2,0,8,20,30,955,0,4550,0,29559
9,23,1,9,10,5/4/2021 5:01,28,0,0,0,28,22223,0,0,0,0
9,23,1,16,18,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
9,23,1,17,18,5/4/2021 5:01,0,0,24,2,26,0,0,22771,0,3100
9,23,2,5,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
9,23,2,13,14,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
9,23,4,8,8,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,1755
9,23,4,9,9,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,895
9,23,4,9,10,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,11610
9,23,4,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,895
9,23,4,16,17,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1300
9,23,4,18,18,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
9,23,5,18,18,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
9,23,6,15,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2600
9,23,7,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,820
9,23,7,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1040
9,23,7,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,820
9,25,7,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,4660
9,25,7,17,18,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,4607
9,VIP25,1,1,2,5/4/2021 5:01,34,0,0,0,34,20228,0,0,0,0
9,VIP25,1,8,8,5/4/2021 5:01,2,0,0,0,2,3863,0,0,0,0
9,VIP25,1,8,9,5/4/2021 5:01,30,0,0,0,30,21778,0,0,0,0
9,VIP25,1,9,9,5/4/2021 5:01,2,0,0,0,2,3863,0,0,0,0
9,VIP25,1,15,16,5/4/2021 5:01,0,0,4,0,4,0,0,4179,0,0
9,VIP25,1,15,17,5/4/2021 5:01,0,0,3,0,3,0,0,3230,0,0
9,VIP25,1,15,18,5/4/2021 5:01,0,0,28,12,40,0,0,27381,0,15174
9,VIP25,1,17,18,5/4/2021 5:01,0,0,4,0,4,0,0,4179,0,0
9,VIP25,1,18,18,5/4/2021 5:01,0,0,1,0,1,0,0,1077,0,0
9,VIP25,4,8,9,5/4/2021 5:01,20,0,0,0,20,24669,0,0,0,0
A,9,14,1,2,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,4020
A,9,14,17,17,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,9,14,17,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2350
A,9,14,18,18,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,9,17,10,11,5/4/2021 5:01,18,0,0,0,18,8966,0,0,0,0
A,9,17,11,11,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,1250
A,23,11,17,17,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,665
A,23,11,17,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2010
A,23,11,18,18,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,665
A,23,12,1,2,5/4/2021 5:01,2,0,0,0,2,855,0,0,0,0
A,23,12,1,3,5/4/2021 5:01,3,0,0,0,3,1282,0,0,0,0
A,23,12,1,4,5/4/2021 5:01,36,0,0,0,36,15167,0,0,0,0
A,23,12,3,4,5/4/2021 5:01,2,0,0,0,2,855,0,0,0,0
A,23,12,4,4,5/4/2021 5:01,1,0,0,0,1,427,0,0,0,0
A,23,15,11,11,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
A,23,15,11,12,5/4/2021 5:01,22,0,0,6,28,9873,0,0,0,2070
A,23,15,12,12,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
A,23,15,17,18,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,3693
A,25,11,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,229
A,25,11,1,2,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,5669
A,25,11,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,229
A,25,12,15,15,5/4/2021 5:01,1,0,0,0,1,1397,0,0,0,0
A,25,12,15,18,5/4/2021 5:01,40,0,0,0,40,15913,0,0,0,0
A,25,12,16,18,5/4/2021 5:01,3,0,0,0,3,4190,0,0,0,0
A,25,15,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,4407
A,25,15,7,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,25,15,8,9,5/4/2021 5:01,28,0,0,4,32,9893,0,0,0,1320
A,A1,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,1,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,1,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,2,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,2,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,1,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,5,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,5,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,6,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,6,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,6,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,7,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,7,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,2,8,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,1,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,2,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A1,SRO,9,10,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,1,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,1,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,2,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,2,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,1,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,5,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,5,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,5,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,6,6,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,6,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,7,7,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,7,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,2,8,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,1,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,1,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A2,SRO,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A3,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A4,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A5,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,2,4,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,2,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A6,SRO,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
